age,gender,degree_level,field_of_study,gpa,years_experience,python,java,c_cpp,sql,machine_learning,data_analysis,cloud_computing,cybersecurity,web_development,devops,networking,communication,leadership,problem_solving,teamwork,adaptability,recommended_job_1,recommended_job_2,recommended_job_3
30,Male,Master,Cybersecurity,3.45,0,0,1,1,1,1,1,1,1,0,0,1,3,3,5,1,4,Business Intelligence Analyst,Software Engineer,Cloud Engineer
32,Female,PhD,Cybersecurity,3.82,6,0,1,0,1,1,0,0,0,1,1,0,1,2,4,4,2,Software Engineer,DevOps Engineer,AI Researcher
29,Male,Bachelor,Data Science,3.93,5,0,0,1,1,1,1,0,0,0,0,0,1,5,1,2,2,Business Intelligence Analyst,Software Engineer,AI Researcher
28,Female,Master,Software Engineering,3.06,2,1,1,0,1,1,1,1,0,0,0,1,2,4,4,2,1,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
29,Female,PhD,Data Science,3.08,8,0,0,0,0,1,0,0,0,1,0,0,5,3,3,4,4,Frontend Developer,Full Stack Developer,Business Intelligence Analyst
33,Female,Master,AI,3.61,8,1,0,1,1,1,1,1,1,0,0,1,1,2,5,3,5,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
28,Female,PhD,Cybersecurity,3.23,7,0,0,0,0,0,0,1,1,1,0,1,5,1,4,4,1,Cloud Engineer,Cybersecurity Analyst,Frontend Developer
26,Male,Bachelor,Cybersecurity,3.11,1,0,0,1,0,1,0,0,0,0,0,1,2,2,2,3,3,Software Engineer,Backend Developer,Security Engineer
21,Male,PhD,Data Science,3.3,3,0,0,0,0,0,1,0,0,1,1,1,2,2,5,3,3,DevOps Engineer,Frontend Developer,Security Engineer
26,Female,Master,Computer Science,2.61,6,0,1,1,0,0,1,0,0,1,0,0,5,3,2,1,1,Software Engineer,Backend Developer,Frontend Developer
25,Female,Bachelor,Data Science,3.38,4,0,1,1,1,1,0,0,1,1,1,1,3,4,3,4,5,Software Engineer,DevOps Engineer,Cybersecurity Analyst
29,Female,Bachelor,Data Science,3.19,0,1,0,1,0,1,0,0,0,0,1,0,2,3,1,1,5,Machine Learning Engineer,Software Engineer,DevOps Engineer
33,Female,Bachelor,Cybersecurity,2.84,1,1,0,1,0,0,0,0,1,0,1,0,5,5,5,5,4,Software Engineer,DevOps Engineer,Cybersecurity Analyst
33,Male,Bachelor,Computer Science,3.45,4,0,1,1,1,1,0,0,0,0,0,0,4,2,4,2,4,Software Engineer,Backend Developer,Business Intelligence Analyst
24,Male,Master,Computer Science,2.81,2,1,0,1,0,0,0,0,1,0,0,0,5,2,5,2,4,Software Engineer,Cybersecurity Analyst,Backend Developer
28,Female,PhD,Software Engineering,3.43,4,0,1,0,1,0,0,0,1,0,0,1,3,1,1,2,5,Software Engineer,Cybersecurity Analyst,Backend Developer
22,Male,Bachelor,AI,3.99,1,1,0,0,0,0,0,0,1,1,1,1,5,4,3,4,4,DevOps Engineer,Cybersecurity Analyst,AI Researcher
28,Male,Master,Computer Science,2.89,2,1,0,1,1,0,1,0,1,1,1,0,1,4,2,5,1,Business Intelligence Analyst,Software Engineer,DevOps Engineer
32,Male,PhD,Software Engineering,3.48,1,1,1,0,0,1,0,0,1,0,1,1,4,3,1,5,3,Machine Learning Engineer,Software Engineer,DevOps Engineer
21,Male,Master,AI,3.19,0,0,0,0,1,0,0,0,0,1,1,0,4,5,2,1,1,DevOps Engineer,Frontend Developer,Full Stack Developer
26,Female,Master,Computer Science,3.31,1,1,0,0,0,0,0,1,1,1,0,0,1,4,5,3,2,Cloud Engineer,Cybersecurity Analyst,Frontend Developer
24,Male,Bachelor,AI,2.9,0,1,1,1,1,1,0,1,1,1,0,1,3,5,1,1,2,AI Researcher,Machine Learning Engineer,Software Engineer
28,Female,Bachelor,AI,2.65,7,0,0,1,1,1,0,0,1,1,1,0,2,3,5,3,3,Software Engineer,DevOps Engineer,Cybersecurity Analyst
33,Female,PhD,Data Science,3.83,5,1,1,1,0,0,1,0,1,1,1,0,3,4,2,1,4,Software Engineer,DevOps Engineer,Cybersecurity Analyst
34,Male,PhD,Computer Science,3.11,4,1,1,1,0,0,0,0,0,1,0,1,3,2,5,1,2,Software Engineer,Backend Developer,Frontend Developer
28,Male,Bachelor,Computer Science,3.61,8,0,0,1,1,1,1,0,1,1,0,0,2,1,3,5,5,Business Intelligence Analyst,Software Engineer,Cybersecurity Analyst
35,Female,Master,AI,3.28,3,0,0,0,1,0,1,0,0,0,1,1,3,1,2,5,1,Business Intelligence Analyst,DevOps Engineer,Data Analyst
23,Female,PhD,Software Engineering,3.81,6,1,1,1,0,0,1,0,1,0,1,0,3,4,4,2,5,Software Engineer,DevOps Engineer,Cybersecurity Analyst
31,Female,Master,AI,3.89,6,1,1,1,0,0,0,1,1,1,0,0,1,1,4,5,2,Software Engineer,Cloud Engineer,Cybersecurity Analyst
23,Female,Master,Software Engineering,3.61,3,1,1,1,1,0,1,1,0,0,1,1,1,1,3,5,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
21,Female,Master,Data Science,3.37,4,1,0,1,0,0,0,1,0,1,1,1,1,3,4,2,1,Software Engineer,Cloud Engineer,DevOps Engineer
34,Female,Bachelor,AI,3.06,5,0,0,0,0,1,1,0,0,0,0,1,4,1,4,4,5,Security Engineer,Business Intelligence Analyst,Machine Learning Engineer
26,Male,Bachelor,AI,3.75,5,1,0,1,0,1,0,1,0,1,1,0,5,5,2,5,2,AI Researcher,Machine Learning Engineer,Software Engineer
31,Female,Bachelor,Data Science,3.35,5,0,1,1,1,0,0,1,1,1,0,1,3,4,3,1,4,Software Engineer,Cloud Engineer,Cybersecurity Analyst
21,Male,Master,Cybersecurity,2.94,1,0,1,1,1,1,1,0,1,0,0,1,2,5,3,1,4,Business Intelligence Analyst,Software Engineer,Cybersecurity Analyst
30,Male,Master,Software Engineering,3.7,7,1,0,0,0,0,1,1,0,1,0,0,5,5,5,4,5,Cloud Engineer,Frontend Developer,Full Stack Developer
21,Female,PhD,Computer Science,3.58,5,1,1,1,0,0,1,1,0,0,1,1,4,1,3,5,2,Backend Developer,Software Engineer,Cloud Engineer
34,Male,PhD,Computer Science,3.76,4,0,0,1,1,0,0,0,0,0,1,1,5,4,5,3,4,Software Engineer,DevOps Engineer,AI Researcher
28,Female,Bachelor,Computer Science,2.65,8,0,0,1,1,1,1,1,0,1,0,1,4,5,1,4,2,Business Intelligence Analyst,Software Engineer,Cloud Engineer
28,Female,PhD,AI,3.68,5,0,0,1,1,0,1,0,1,0,1,0,4,1,4,5,3,Business Intelligence Analyst,Software Engineer,DevOps Engineer
32,Female,Bachelor,AI,3.11,8,1,0,1,1,0,0,1,1,0,1,1,1,3,3,3,2,Software Engineer,Cloud Engineer,DevOps Engineer
34,Female,PhD,Computer Science,3.06,6,0,0,1,0,1,1,0,1,0,1,1,3,4,5,2,1,Software Engineer,DevOps Engineer,Cybersecurity Analyst
24,Female,Master,Data Science,3.71,8,1,0,0,1,1,0,0,1,0,0,0,5,4,2,2,3,AI Researcher,Machine Learning Engineer,Cybersecurity Analyst
23,Female,Master,Computer Science,2.98,0,0,1,1,1,0,0,1,1,1,1,0,2,5,4,3,4,Software Engineer,Cloud Engineer,DevOps Engineer
27,Male,PhD,Computer Science,3.25,5,1,1,1,0,1,0,1,1,1,0,1,2,1,4,3,1,Machine Learning Engineer,Software Engineer,Cloud Engineer
31,Female,Master,Cybersecurity,3.13,4,0,1,1,1,1,0,0,0,0,0,1,2,2,4,1,1,Software Engineer,Backend Developer,Security Engineer
24,Female,Master,Computer Science,3.98,8,0,1,0,0,0,0,1,0,0,1,0,1,1,2,1,4,Software Engineer,Cloud Engineer,DevOps Engineer
23,Male,Master,Cybersecurity,3.1,1,1,1,0,1,0,0,1,0,1,0,1,4,4,5,1,1,Software Engineer,Cloud Engineer,Backend Developer
30,Female,PhD,Software Engineering,3.33,0,0,1,0,1,0,0,0,0,1,0,0,1,5,1,2,4,Software Engineer,Backend Developer,Frontend Developer
22,Male,PhD,AI,2.53,6,0,0,0,1,1,0,0,1,1,1,1,1,1,5,1,2,DevOps Engineer,Cybersecurity Analyst,Frontend Developer
29,Male,PhD,Data Science,3.13,3,0,0,0,0,1,0,0,1,1,0,1,4,2,3,4,3,Cybersecurity Analyst,Frontend Developer,Security Engineer
29,Female,PhD,Cybersecurity,3.9,5,0,1,1,0,1,0,0,0,0,1,0,4,1,2,2,5,Software Engineer,DevOps Engineer,AI Researcher
26,Female,PhD,Cybersecurity,2.69,6,1,0,1,1,1,0,0,0,0,0,0,2,5,2,1,1,Machine Learning Engineer,Software Engineer,Data Scientist
22,Female,Master,Data Science,3.92,7,0,1,0,1,1,1,1,0,0,1,1,1,2,4,2,5,Business Intelligence Analyst,Software Engineer,Cloud Engineer
29,Male,PhD,Computer Science,3.46,4,1,1,1,1,1,1,0,0,1,1,0,2,2,5,1,3,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
23,Male,Bachelor,Data Science,2.74,2,0,1,1,1,1,1,1,0,1,0,1,1,2,3,2,3,Business Intelligence Analyst,Software Engineer,Cloud Engineer
34,Male,Bachelor,Computer Science,3.14,6,1,1,0,0,0,1,0,0,1,0,0,1,3,2,1,2,Software Engineer,Backend Developer,Frontend Developer
25,Female,Master,Computer Science,2.63,2,1,1,1,1,1,1,1,0,1,0,1,1,2,3,4,5,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
34,Male,Bachelor,AI,2.56,5,0,0,0,1,1,1,1,1,1,0,0,5,5,2,5,4,Business Intelligence Analyst,Cloud Engineer,Cybersecurity Analyst
31,Female,PhD,Software Engineering,3.73,3,0,1,0,1,0,0,0,0,1,1,1,2,5,3,5,4,Software Engineer,DevOps Engineer,AI Researcher
27,Female,PhD,Data Science,3.49,7,1,1,0,1,1,0,1,1,0,1,1,3,2,3,1,5,Machine Learning Engineer,Software Engineer,Cloud Engineer
23,Female,Master,Computer Science,3.86,4,0,1,1,0,1,1,1,0,1,0,1,2,2,5,1,3,Software Engineer,Cloud Engineer,AI Researcher
28,Female,Bachelor,Computer Science,3.15,6,0,0,1,1,0,1,1,1,0,0,0,3,5,3,1,4,Cloud Engineer,Business Intelligence Analyst,Software Engineer
29,Female,Bachelor,AI,2.95,8,1,0,1,1,1,1,0,0,1,1,1,1,2,4,2,4,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
30,Male,Bachelor,Computer Science,3.62,1,1,1,0,0,1,1,0,0,1,0,0,1,5,4,2,5,Machine Learning Engineer,Software Engineer,Data Scientist
21,Female,Master,Data Science,3.62,4,0,1,1,1,0,0,0,1,0,0,1,4,2,3,5,5,Software Engineer,Cybersecurity Analyst,Backend Developer
24,Male,Bachelor,AI,2.54,2,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,3,Business Intelligence Analyst,Cloud Engineer,DevOps Engineer
25,Male,PhD,Software Engineering,3.78,2,1,1,0,1,0,1,1,0,0,1,1,1,2,3,1,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
35,Female,PhD,Cybersecurity,2.64,1,0,1,0,0,1,0,1,0,1,1,1,3,4,4,2,2,Software Engineer,Cloud Engineer,DevOps Engineer
21,Female,Bachelor,Data Science,2.93,5,1,0,0,1,0,0,0,0,1,0,0,2,4,1,4,2,Frontend Developer,Full Stack Developer,Machine Learning Engineer
34,Male,Master,Software Engineering,3.37,2,0,0,0,0,1,1,0,0,0,0,0,2,1,4,4,3,Machine Learning Engineer,Data Scientist,AI Researcher
33,Male,Bachelor,Data Science,2.93,2,0,0,1,0,0,1,0,0,0,0,0,5,1,1,1,3,Software Engineer,Backend Developer,Frontend Developer
33,Male,Bachelor,Cybersecurity,3.44,6,0,0,1,1,1,1,1,0,0,1,1,3,3,5,3,3,Business Intelligence Analyst,Software Engineer,Cloud Engineer
21,Male,Master,AI,2.75,4,0,0,0,1,0,1,1,0,1,0,0,3,4,2,3,5,Business Intelligence Analyst,Cloud Engineer,Data Analyst
25,Female,Bachelor,Software Engineering,3.53,4,0,1,1,0,0,1,1,1,1,0,1,5,3,5,5,5,Software Engineer,Cloud Engineer,Cybersecurity Analyst
24,Female,Bachelor,Computer Science,2.7,1,1,0,1,0,0,0,1,1,1,1,0,1,5,2,4,2,Software Engineer,Cloud Engineer,DevOps Engineer
34,Female,PhD,Software Engineering,3.28,6,0,1,1,0,0,1,0,1,0,0,1,2,1,1,5,4,Software Engineer,Cybersecurity Analyst,Backend Developer
24,Female,PhD,Cybersecurity,3.51,2,0,1,0,0,0,0,1,0,0,1,0,4,2,1,5,5,Backend Developer,Software Engineer,Cloud Engineer
34,Female,PhD,Software Engineering,2.66,8,1,1,1,0,0,0,0,1,1,1,1,5,4,2,3,1,Software Engineer,DevOps Engineer,Cybersecurity Analyst
29,Male,PhD,Software Engineering,3.88,4,0,0,1,0,0,0,1,1,1,1,1,2,1,5,3,3,Software Engineer,Cloud Engineer,DevOps Engineer
27,Male,Bachelor,Cybersecurity,2.56,5,1,0,1,1,1,0,0,1,0,0,1,4,4,2,1,1,Machine Learning Engineer,Software Engineer,Cybersecurity Analyst
27,Female,Master,Data Science,2.55,0,1,0,1,0,0,0,0,0,1,0,1,3,3,3,2,5,Software Engineer,Backend Developer,Frontend Developer
22,Female,Bachelor,Cybersecurity,3.22,5,0,0,0,1,0,1,1,0,1,1,1,5,1,3,5,5,Business Intelligence Analyst,Cloud Engineer,DevOps Engineer
31,Male,Bachelor,Cybersecurity,3.45,7,1,0,1,0,1,0,1,0,1,1,1,5,2,2,5,5,Machine Learning Engineer,Software Engineer,Cloud Engineer
23,Male,Bachelor,AI,3.01,7,1,1,0,1,0,1,1,0,0,0,0,5,4,3,4,3,Business Intelligence Analyst,Data Analyst,Software Engineer
24,Female,PhD,Computer Science,2.52,8,0,0,0,1,1,0,1,0,0,1,0,4,3,5,3,4,Cloud Engineer,DevOps Engineer,Business Intelligence Analyst
23,Male,Master,Software Engineering,3.47,0,0,1,0,1,0,0,0,0,1,1,1,4,3,1,2,5,Software Engineer,DevOps Engineer,Backend Developer
23,Male,PhD,Software Engineering,3.71,6,0,0,0,0,1,1,0,0,1,1,0,1,4,5,1,4,DevOps Engineer,AI Researcher,Frontend Developer
34,Female,Bachelor,Data Science,2.8,5,0,0,1,0,1,1,0,0,0,0,0,3,5,5,4,3,Software Engineer,Backend Developer,DevOps Engineer
31,Male,Bachelor,Software Engineering,2.94,4,0,1,1,1,0,0,0,0,1,0,0,5,5,5,4,5,Software Engineer,Backend Developer,Frontend Developer
23,Female,PhD,AI,2.7,0,1,1,0,0,0,0,0,0,1,0,0,1,4,1,4,2,Software Engineer,Backend Developer,Frontend Developer
25,Female,PhD,Computer Science,2.52,0,0,1,1,0,0,1,1,1,0,1,1,3,5,4,4,5,Software Engineer,Cloud Engineer,DevOps Engineer
32,Female,Master,Data Science,2.92,3,1,0,1,1,0,1,0,0,0,0,0,3,1,2,5,3,Business Intelligence Analyst,Software Engineer,Data Analyst
22,Male,PhD,Computer Science,3.47,6,0,0,1,1,0,0,1,0,0,1,0,4,2,5,3,4,Software Engineer,Cloud Engineer,DevOps Engineer
21,Male,Bachelor,AI,2.6,4,1,1,0,1,1,1,1,1,1,0,0,2,5,1,3,3,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
21,Male,Master,Cybersecurity,2.69,7,1,0,1,0,1,1,0,0,1,0,1,1,3,4,1,2,Machine Learning Engineer,Software Engineer,Data Scientist
35,Male,PhD,AI,3.04,3,1,1,0,0,0,1,1,1,1,1,0,5,2,2,3,1,Software Engineer,Cloud Engineer,DevOps Engineer
34,Male,PhD,Software Engineering,3.4,2,0,1,0,0,0,1,0,1,1,0,1,2,1,2,4,4,Software Engineer,Cybersecurity Analyst,Backend Developer
23,Male,Master,Data Science,3.75,1,1,1,0,1,0,1,0,0,1,0,0,5,5,3,3,5,Business Intelligence Analyst,Software Engineer,AI Researcher
21,Female,PhD,Computer Science,3.25,1,0,0,1,0,0,1,0,1,0,1,0,1,2,1,4,4,Software Engineer,DevOps Engineer,Cybersecurity Analyst
28,Female,Bachelor,Software Engineering,3.28,4,1,1,0,0,1,1,1,1,1,0,1,4,2,3,4,3,Cloud Engineer,Machine Learning Engineer,Software Engineer
29,Male,PhD,Computer Science,3.74,6,1,0,1,1,1,1,1,0,1,1,0,5,4,2,1,1,AI Researcher,Business Intelligence Analyst,Machine Learning Engineer
30,Male,Master,Data Science,3.65,7,1,1,1,0,0,0,1,0,1,1,1,3,5,2,3,1,Software Engineer,Cloud Engineer,DevOps Engineer
35,Female,PhD,Software Engineering,3.97,1,0,0,1,0,0,0,0,0,0,1,1,2,1,3,5,4,Software Engineer,DevOps Engineer,AI Researcher
32,Female,Bachelor,Data Science,3.76,7,0,0,0,1,0,0,0,0,1,1,1,2,4,3,4,2,DevOps Engineer,AI Researcher,Frontend Developer
33,Male,Bachelor,Computer Science,3.83,3,0,0,1,0,1,0,0,0,1,1,0,3,4,5,5,2,Software Engineer,DevOps Engineer,AI Researcher
24,Female,PhD,Data Science,3.17,4,0,1,0,1,1,1,0,1,1,1,1,3,5,3,1,2,Business Intelligence Analyst,Software Engineer,DevOps Engineer
34,Male,Bachelor,Computer Science,3.32,1,0,1,1,1,1,0,0,1,1,0,1,2,4,3,4,4,Software Engineer,Cybersecurity Analyst,Backend Developer
23,Male,PhD,AI,3.36,3,1,0,0,0,0,0,1,0,0,1,0,4,2,1,5,5,Cloud Engineer,DevOps Engineer,Business Intelligence Analyst
33,Female,PhD,Cybersecurity,3.12,1,0,0,1,0,1,0,0,1,1,1,1,1,1,2,2,5,Software Engineer,DevOps Engineer,Cybersecurity Analyst
34,Male,Bachelor,Data Science,3.53,3,0,1,0,0,1,0,0,1,0,0,0,4,2,2,2,5,Software Engineer,Cybersecurity Analyst,Backend Developer
30,Male,Bachelor,Software Engineering,2.64,1,0,1,1,1,0,0,1,0,1,0,0,1,2,2,5,3,Software Engineer,Cloud Engineer,Backend Developer
30,Female,Bachelor,Computer Science,2.76,2,0,0,1,0,1,1,1,1,1,0,1,1,5,5,3,3,Software Engineer,Cloud Engineer,Cybersecurity Analyst
26,Male,PhD,AI,2.6,1,1,0,1,0,0,0,0,1,1,0,0,4,5,5,5,5,Software Engineer,Cybersecurity Analyst,Backend Developer
31,Male,Master,Software Engineering,2.76,8,0,0,0,0,1,0,1,0,0,0,1,2,2,1,4,3,Cloud Engineer,Security Engineer,Machine Learning Engineer
34,Male,Master,Cybersecurity,2.52,1,0,1,0,1,1,1,1,0,0,1,0,5,1,1,4,5,Business Intelligence Analyst,Software Engineer,Cloud Engineer
28,Female,Bachelor,Software Engineering,3.09,6,1,0,0,1,0,0,1,1,1,0,1,2,3,1,5,3,Cloud Engineer,Cybersecurity Analyst,Frontend Developer
29,Male,PhD,Software Engineering,3.56,8,1,1,1,1,0,0,0,0,0,1,0,5,3,3,2,2,Software Engineer,DevOps Engineer,Backend Developer
31,Male,PhD,Data Science,2.76,0,1,0,0,0,1,1,1,0,1,0,0,5,5,4,1,2,Machine Learning Engineer,Cloud Engineer,Data Scientist
34,Male,Master,AI,3.77,0,1,0,0,1,0,0,0,0,1,1,1,3,2,1,5,2,DevOps Engineer,AI Researcher,Frontend Developer
23,Female,PhD,Software Engineering,2.96,8,0,0,0,0,1,0,0,0,1,1,1,3,1,3,1,1,Frontend Developer,DevOps Engineer,Security Engineer
21,Female,Bachelor,Data Science,3.49,5,0,1,1,1,0,1,1,1,0,0,1,2,3,3,1,4,Business Intelligence Analyst,Software Engineer,Cloud Engineer
32,Male,Master,Computer Science,3.63,3,1,0,0,1,0,1,0,1,1,1,0,1,4,5,5,4,Business Intelligence Analyst,DevOps Engineer,Cybersecurity Analyst
22,Female,PhD,Data Science,3.17,2,0,1,1,1,1,0,1,0,1,0,0,1,1,1,4,1,Software Engineer,Cloud Engineer,Backend Developer
34,Female,Master,Data Science,3.79,7,1,1,0,1,1,1,0,0,0,1,0,1,2,2,3,4,AI Researcher,Machine Learning Engineer,Data Scientist
28,Female,Master,AI,3.0,4,0,0,1,0,0,0,1,0,1,1,1,5,4,2,4,4,Software Engineer,Cloud Engineer,DevOps Engineer
22,Male,Bachelor,Software Engineering,3.94,1,1,0,0,1,0,1,1,0,0,0,1,5,2,3,2,1,Business Intelligence Analyst,Cloud Engineer,AI Researcher
22,Female,Master,AI,3.24,2,1,0,0,1,0,1,1,0,1,1,1,5,3,3,1,2,Business Intelligence Analyst,Cloud Engineer,DevOps Engineer
34,Male,Master,AI,3.87,5,0,1,1,0,1,0,0,0,0,0,0,3,5,5,1,2,Software Engineer,AI Researcher,Backend Developer
29,Male,PhD,AI,3.17,6,0,1,0,0,0,1,1,0,1,0,1,4,4,4,5,2,Software Engineer,Cloud Engineer,Backend Developer
31,Female,PhD,Data Science,2.67,4,1,1,0,1,1,0,0,1,1,1,1,4,5,2,2,5,Machine Learning Engineer,Software Engineer,DevOps Engineer
35,Female,PhD,Computer Science,2.94,8,0,1,0,0,1,1,1,1,0,1,1,5,1,4,1,1,Software Engineer,Cloud Engineer,DevOps Engineer
33,Male,Master,Cybersecurity,2.64,4,0,1,0,0,1,1,1,0,1,1,0,2,4,4,2,3,Software Engineer,Cloud Engineer,DevOps Engineer
29,Female,PhD,Cybersecurity,2.91,2,0,0,1,1,1,0,1,0,1,1,0,3,1,4,4,2,Software Engineer,Cloud Engineer,DevOps Engineer
24,Female,PhD,AI,3.17,2,1,1,0,0,0,0,1,1,1,0,0,2,1,2,3,4,Software Engineer,Cloud Engineer,Cybersecurity Analyst
35,Female,Master,Data Science,3.07,0,0,1,1,0,1,0,1,1,0,1,0,4,1,4,2,3,Software Engineer,Cloud Engineer,DevOps Engineer
29,Male,PhD,AI,3.15,2,1,1,1,1,0,1,1,1,0,0,0,1,4,4,2,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
31,Male,Bachelor,Cybersecurity,3.42,3,0,0,0,1,1,0,1,1,0,0,1,5,1,2,5,3,Cloud Engineer,Cybersecurity Analyst,Security Engineer
32,Female,PhD,Cybersecurity,3.57,4,0,1,0,1,0,1,0,0,1,0,0,3,3,1,2,1,Business Intelligence Analyst,Software Engineer,Data Analyst
21,Male,Bachelor,AI,3.92,3,0,0,0,0,1,0,1,0,0,0,1,1,3,4,5,4,Cloud Engineer,AI Researcher,Security Engineer
32,Female,Bachelor,Data Science,3.37,3,0,0,1,1,1,1,0,1,1,0,1,1,3,1,3,2,Full Stack Developer,Business Intelligence Analyst,Software Engineer
30,Male,PhD,AI,3.29,1,0,1,0,0,1,0,1,0,1,1,0,5,5,3,1,5,Software Engineer,Cloud Engineer,DevOps Engineer
27,Female,Bachelor,Computer Science,3.78,2,1,0,1,1,0,1,0,1,0,0,1,3,1,5,1,3,Business Intelligence Analyst,Software Engineer,Cybersecurity Analyst
27,Male,PhD,Computer Science,2.98,8,0,0,0,1,0,0,0,0,1,1,0,2,2,1,3,5,DevOps Engineer,Frontend Developer,Full Stack Developer
30,Female,PhD,Cybersecurity,3.3,3,1,0,1,1,1,1,1,1,1,0,0,2,3,2,2,1,Machine Learning Engineer,Data Scientist,Business Intelligence Analyst
21,Female,Bachelor,AI,3.23,2,1,0,0,0,0,1,0,1,0,1,0,1,5,4,3,4,DevOps Engineer,Cybersecurity Analyst,Machine Learning Engineer
32,Male,PhD,Data Science,2.84,7,1,1,0,0,1,0,1,0,0,0,1,4,2,5,3,5,Machine Learning Engineer,Software Engineer,Cloud Engineer
33,Female,Bachelor,AI,2.55,8,0,0,0,0,1,0,1,0,0,1,0,4,1,5,5,1,Cloud Engineer,DevOps Engineer,Business Intelligence Analyst
26,Male,Bachelor,Software Engineering,2.97,6,1,1,0,1,1,0,1,0,0,0,0,4,4,5,2,3,Machine Learning Engineer,Software Engineer,Cloud Engineer
26,Male,Bachelor,Cybersecurity,3.65,2,0,1,1,0,0,1,1,0,0,0,0,3,4,5,3,1,Software Engineer,Cloud Engineer,Backend Developer
34,Female,Bachelor,Cybersecurity,3.41,5,1,0,0,0,0,1,0,1,0,0,1,5,5,2,5,3,Cybersecurity Analyst,Security Engineer,Business Intelligence Analyst
26,Male,Bachelor,Software Engineering,2.9,6,1,1,1,0,0,1,1,1,1,0,1,5,4,3,5,2,Software Engineer,Cloud Engineer,Cybersecurity Analyst
30,Female,Master,Cybersecurity,3.71,5,1,0,1,0,0,0,1,0,1,0,1,2,2,3,4,1,Software Engineer,Cloud Engineer,AI Researcher
35,Female,Bachelor,Cybersecurity,2.62,6,0,0,1,1,1,1,1,1,0,1,1,3,3,3,5,4,Business Intelligence Analyst,Software Engineer,Cloud Engineer
29,Female,Master,Computer Science,2.64,2,1,1,0,0,0,0,1,1,0,1,0,1,1,2,2,1,Software Engineer,Cloud Engineer,DevOps Engineer
33,Male,Master,Data Science,3.13,6,0,1,1,1,1,1,0,0,1,0,1,2,5,4,2,1,Business Intelligence Analyst,Software Engineer,Data Analyst
28,Male,PhD,Data Science,3.72,6,1,1,0,0,0,0,1,1,1,1,1,5,5,5,5,3,Cloud Engineer,Software Engineer,DevOps Engineer
27,Male,PhD,AI,3.65,3,1,0,0,1,0,0,1,0,0,1,0,5,5,5,2,2,Cloud Engineer,DevOps Engineer,Business Intelligence Analyst
28,Female,Bachelor,AI,3.59,3,0,1,1,1,1,1,1,1,1,0,0,3,1,5,1,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
24,Female,Bachelor,Data Science,3.33,1,1,1,1,0,1,0,1,1,1,0,0,5,4,2,2,5,Machine Learning Engineer,Software Engineer,Cloud Engineer
35,Female,Bachelor,Software Engineering,2.74,2,0,0,1,1,1,0,1,0,0,0,0,2,4,3,2,4,Software Engineer,Cloud Engineer,Backend Developer
33,Female,PhD,Cybersecurity,3.22,7,1,0,1,0,1,0,0,0,0,1,0,5,3,1,4,1,Machine Learning Engineer,Software Engineer,DevOps Engineer
26,Male,PhD,Computer Science,2.77,7,0,0,0,0,1,1,1,0,0,0,0,1,4,1,1,4,Cloud Engineer,Machine Learning Engineer,Data Scientist
32,Female,PhD,Software Engineering,3.45,3,1,1,1,0,0,0,0,0,1,1,0,3,5,4,4,1,Software Engineer,DevOps Engineer,Backend Developer
27,Male,Master,Cybersecurity,3.24,7,0,0,1,1,0,0,0,1,1,1,1,2,2,4,5,2,Software Engineer,DevOps Engineer,Cybersecurity Analyst
22,Male,PhD,AI,3.54,0,0,0,1,1,0,1,1,0,1,1,0,4,3,4,1,1,Business Intelligence Analyst,Software Engineer,Cloud Engineer
27,Female,PhD,Software Engineering,3.08,0,1,0,1,1,0,1,1,0,1,0,1,2,5,4,1,3,Business Intelligence Analyst,Software Engineer,Cloud Engineer
25,Female,Bachelor,Cybersecurity,3.3,5,1,0,0,0,1,0,0,1,1,0,0,2,2,4,1,2,Machine Learning Engineer,Cybersecurity Analyst,Data Scientist
35,Female,Bachelor,AI,2.9,0,0,1,0,1,1,1,1,0,1,0,0,4,3,2,1,5,Business Intelligence Analyst,Software Engineer,Cloud Engineer
24,Female,Bachelor,Data Science,3.08,6,1,0,1,1,0,0,1,1,1,0,1,2,1,4,5,5,Software Engineer,Cloud Engineer,Cybersecurity Analyst
23,Female,PhD,Software Engineering,2.84,1,1,1,1,1,0,0,0,1,1,0,0,3,4,2,2,5,Software Engineer,Cybersecurity Analyst,Backend Developer
23,Female,PhD,Computer Science,3.96,3,0,1,0,0,1,0,0,0,0,0,1,3,5,5,5,5,Software Engineer,AI Researcher,Backend Developer
28,Female,PhD,Computer Science,3.86,1,1,1,0,1,1,0,0,0,1,1,0,3,4,1,1,1,AI Researcher,Machine Learning Engineer,Software Engineer
23,Female,PhD,Data Science,3.91,1,1,0,0,1,1,1,0,0,1,0,1,3,3,3,4,3,AI Researcher,Machine Learning Engineer,Data Scientist
